54 53 38 57 61 75 79 62 55 63 48 50 59 63 44 45 62 58 51 59 48 51 43 54 52 49 74 58 67 54 53 52 63 53 42 65 46 69 59 37 46 55 65 59 58 37 58 47 58 50 55 55 48 55 54 58 57 38 53 47 66 53 58 57 58 69 58 52 49 55 54 49 52 52 50 59 59 40 57 55 71 49 47 59 59 50 72 55 61 58 62 47 51 60 63 54 56 54 52 61
53 68 50 59 70 93 85 55 45 51 67 54 67 64 48 42 73 73 53 59 51 68 51 59 49 55 62 51 58 77 70 57 63 65 46 65 58 62 50 44 53 55 64 52 54 40 77 56 46 49 72 66 64 61 76 51 59 42 60 48 68 64 69 60 67 67 50 63 62 66 60 62 57 54 66 66 53 52 72 64 58 62 65 62 71 48 74 58 66 54 62 65 63 59 79 54 63 55 60 62
57 58 58 62 66 70 78 65 48 62 61 43 57 68 44 49 66 68 55 57 62 53 45 59 50 51 64 53 64 56 65 47 64 54 38 63 46 66 54 56 53 53 61 54 57 52 70 44 47 47 66 64 53 57 66 52 60 36 59 49 64 56 60 62 66 63 52 63 47 67 49 52 55 58 64 58 48 43 57 71 61 52 42 66 58 55 67 58 61 67 55 54 62 65 67 58 52 50 56 65
74 72 56 69 68 87 97 72 60 67 71 65 70 82 60 48 70 77 57 62 72 68 60 68 71 64 71 58 67 69 65 64 66 67 53 76 60 80 62 58 59 63 84 63 67 59 80 58 58 59 79 75 67 74 71 69 65 53 74 75 81 75 71 68 73 61 67 70 65 82 70 71 60 59 80 65 54 53 66 71 65 53 70 62 65 61 85 74 66 68 57 68 66 79 84 68 65 65 71 76
64 57 48 60 77 77 87 70 64 56 69 62 61 63 51 51 65 66 52 69 60 65 51 59 55 54 76 61 75 78 72 55 63 66 53 73 48 76 64 44 62 72 81 70 56 52 60 62 56 46 67 69 72 54 57 70 54 44 63 61 73 64 73 63 77 58 61 67 52 68 64 52 58 57 66 66 52 44 69 70 76 55 54 52 65 52 61 64 66 62 60 52 50 56 72 54 58 55 65 69
66 63 47 55 65 86 93 73 53 68 66 63 63 72 65 43 70 78 58 61 53 59 54 63 60 55 85 66 67 74 57 60 66 69 53 73 59 71 63 56 58 64 77 62 67 45 78 45 52 53 72 72 61 67 63 70 61 55 50 67 82 79 78 67 62 49 63 66 59 71 69 66 66 60 68 64 50 56 73 66 67 63 67 64 70 57 78 59 82 53 64 63 70 64 85 68 72 63 63 69
60 60 53 65 63 82 81 66 52 59 64 61 57 72 53 41 66 72 46 53 47 64 39 54 62 52 69 60 57 68 66 56 68 63 57 69 56 67 55 46 52 62 67 57 57 41 64 57 58 52 70 58 73 63 64 58 47 51 61 49 67 66 68 67 57 65 60 62 61 65 59 58 52 62 67 65 50 50 63 70 68 49 60 45 68 49 70 59 60 53 53 53 56 57 75 46 50 50 70 59
51 47 44 57 69 67 78 59 46 54 63 50 60 58 47 42 60 69 52 57 57 56 44 52 51 47 66 44 58 61 55 52 61 65 44 60 56 74 48 51 45 55 66 46 47 38 58 51 50 36 69 56 58 62 56 54 55 44 60 48 63 63 58 62 50 52 56 52 55 61 56 57 59 46 57 64 43 35 68 67 61 53 60 50 55 47 71 53 63 53 52 54 57 57 70 56 48 45 53 62
47 54 37 53 55 72 73 55 42 56 58 49 49 59 52 37 58 58 43 56 45 58 36 48 46 37 64 44 57 60 57 47 53 54 37 62 47 62 58 39 55 59 62 50 57 37 62 43 44 37 60 55 56 47 60 52 49 40 57 46 65 54 52 47 49 43 36 48 44 63 50 48 57 46 49 60 41 39 52 60 52 38 50 44 63 48 57 49 56 50 50 49 52 52 62 47 40 44 52 57
56 59 41 59 63 77 87 51 51 58 62 58 60 62 57 42 72 60 53 65 57 55 43 59 52 48 65 52 59 70 73 49 59 60 50 73 61 72 53 39 46 59 64 51 58 42 66 52 52 49 60 59 67 57 62 53 57 43 64 55 62 64 67 54 55 61 59 57 54 77 59 56 59 60 57 60 48 52 61 59 60 46 63 53 58 47 68 50 64 54 48 53 63 64 63 43 56 53 61 52
66 63 49 62 61 85 99 57 48 63 67 65 70 66 54 53 66 70 49 72 54 60 43 61 61 51 71 52 61 67 60 56 59 61 50 64 57 69 62 55 45 58 73 57 57 49 70 50 54 51 69 70 67 63 71 64 52 44 71 56 66 63 73 61 66 62 60 50 51 66 58 54 48 53 63 58 54 48 61 55 63 59 61 59 74 49 71 62 62 68 53 54 55 62 76 48 51 51 64 51
71 81 58 70 75 93 106 83 65 67 75 69 73 82 65 60 78 83 66 78 70 77 56 71 62 62 77 65 79 80 73 67 86 79 63 82 74 84 61 55 64 73 85 69 63 58 84 60 61 58 94 74 77 73 83 70 60 61 79 65 74 72 73 74 79 80 70 72 66 74 72 74 65 66 77 77 58 39 74 85 84 63 65 64 84 72 84 72 78 76 59 63 60 79 80 64 66 61 75 86
64 65 57 57 61 86 88 77 57 73 69 64 63 68 59 42 70 72 52 64 59 75 43 63 54 46 72 61 63 66 59 63 72 61 59 69 60 78 63 52 51 64 70 63 68 43 80 58 54 60 67 63 76 66 66 71 56 52 72 54 63 67 77 59 69 65 59 61 71 68 64 55 53 64 73 61 58 43 71 78 64 54 64 56 77 53 73 62 71 58 53 50 67 64 79 66 56 56 65 55
47 59 50 53 65 85 90 57 46 61 58 64 66 70 45 52 65 75 53 61 66 58 38 54 55 47 72 52 59 62 70 49 64 57 41 64 58 68 59 46 53 59 68 58 61 42 68 48 47 44 60 65 61 54 66 57 58 40 59 47 69 51 63 60 62 59 51 45 54 74 54 55 57 62 53 66 53 44 66 58 66 52 56 60 60 56 57 58 67 59 59 55 59 58 76 56 48 54 64 60
58 55 45 73 71 79 84 70 58 66 74 65 72 64 48 45 76 59 48 58 51 73 48 61 57 53 67 58 69 71 66 50 63 69 50 64 67 68 66 50 64 67 73 61 51 47 72 60 54 53 77 67 73 64 70 60 58 49 61 51 76 76 71 67 81 60 59 56 55 70 55 56 59 50 69 64 57 51 68 72 67 58 61 56 63 51 73 58 59 60 56 55 63 66 69 43 57 56 58 68
61 63 48 59 56 80 81 69 55 56 54 64 62 60 50 37 68 65 50 66 54 68 48 62 52 54 76 56 63 73 65 49 63 60 52 64 52 70 64 48 56 58 73 58 49 48 80 60 47 44 65 66 62 74 70 56 57 48 63 53 61 72 66 65 63 63 60 74 52 55 56 48 58 54 60 75 58 48 70 67 69 63 63 63 70 44 53 55 66 57 65 53 55 59 84 50 63 50 67 70
55 55 51 64 63 75 80 66 57 68 60 53 56 62 46 51 60 59 50 56 61 56 49 47 48 57 61 64 67 60 60 51 61 54 43 64 44 63 58 50 66 65 68 64 58 45 69 57 51 43 64 61 59 46 66 55 57 36 49 48 79 50 64 60 72 53 48 62 48 68 48 47 49 58 60 52 50 45 58 67 72 57 48 62 68 59 60 64 63 62 51 44 60 57 62 63 48 56 60 70
60 56 49 58 68 82 86 71 59 61 57 62 69 70 55 46 64 73 50 67 60 72 39 58 65 54 79 54 69 68 64 61 62 59 48 74 60 82 52 48 51 54 70 63 69 41 76 51 48 52 59 59 59 63 63 66 56 49 60 59 70 60 66 57 71 60 50 55 53 76 62 61 69 55 65 62 63 44 70 66 56 53 60 56 71 56 79 58 75 47 55 58 66 67 73 57 55 73 64 59
54 51 50 54 61 78 88 68 48 56 74 49 64 73 46 41 64 73 54 63 57 61 47 63 50 49 67 56 60 63 61 51 62 60 48 67 47 60 63 46 50 41 69 51 58 42 69 47 48 53 68 56 55 55 62 54 61 53 62 54 71 67 66 71 63 61 56 62 55 62 53 59 61 52 66 66 49 40 58 71 64 56 54 61 73 64 70 59 65 64 54 59 61 66 82 58 58 59 56 78
50 54 48 67 67 74 83 68 54 72 60 62 62 72 53 47 70 66 52 54 53 60 40 56 59 47 71 55 65 56 64 54 56 69 46 64 53 60 60 56 50 57 67 50 63 40 68 48 56 51 68 62 59 64 52 71 60 43 54 46 73 68 56 58 52 42 53 55 54 75 54 53 59 56 66 58 53 47 60 70 68 59 67 56 62 51 78 62 70 62 57 60 64 59 72 54 54 62 63 64
64 58 47 65 60 78 79 68 49 55 62 62 60 75 53 44 75 66 59 61 69 63 52 51 51 49 64 60 62 70 66 59 65 68 52 70 65 61 53 43 70 58 72 58 57 54 69 61 58 54 68 62 63 66 69 58 58 42 60 55 64 70 66 64 62 60 59 61 61 62 65 51 62 50 65 56 53 46 66 69 79 51 49 56 66 52 72 64 60 55 56 55 51 62 72 47 63 58 64 70
62 59 50 60 66 84 97 66 59 68 54 69 64 69 62 38 71 78 55 62 65 61 48 54 58 61 79 55 59 73 64 64 60 69 64 64 59 74 58 63 57 61 70 59 65 48 79 64 59 53 72 61 62 72 70 65 65 55 66 59 70 75 58 65 54 55 68 66 57 63 60 62 66 58 66 58 55 43 71 65 78 58 59 68 71 57 64 49 68 64 65 64 70 70 81 67 55 66 68 64
67 53 51 64 58 76 83 66 47 56 55 64 71 71 52 44 57 60 52 64 54 65 50 57 59 52 76 58 55 70 55 64 60 64 46 73 62 60 59 53 51 66 75 58 68 55 77 54 50 58 64 62 60 70 56 53 55 37 57 62 66 68 59 61 67 53 52 59 53 66 60 52 53 47 71 58 57 50 60 60 64 55 64 67 61 52 62 58 63 58 59 60 66 73 77 54 60 65 67 65
66 62 52 69 81 79 89 64 66 75 69 67 61 71 60 53 75 67 69 60 54 65 54 54 54 58 79 54 68 65 68 60 70 77 55 74 62 75 68 60 54 67 82 63 58 54 67 57 59 51 75 74 76 74 68 64 68 50 67 58 68 75 66 73 64 59 69 66 49 63 68 55 62 55 73 61 54 45 59 68 79 61 62 63 71 53 75 65 75 76 60 52 62 70 78 52 55 54 68 66
60 69 58 63 58 79 77 67 52 67 63 58 72 66 49 52 62 69 53 64 54 60 50 56 56 61 78 64 67 61 64 54 64 61 44 78 48 67 62 54 53 60 77 60 65 47 71 50 50 47 69 69 54 71 56 60 56 48 60 56 71 61 75 74 61 70 57 59 65 66 60 44 45 62 68 62 62 51 65 66 76 62 60 64 70 51 63 70 73 54 62 55 63 53 78 64 52 65 70 64
59 61 46 64 67 83 78 66 50 65 60 64 66 62 45 43 64 62 44 54 48 75 37 55 48 38 74 50 65 75 63 55 65 61 55 53 56 65 55 42 56 66 67 56 57 38 62 54 52 48 70 57 60 64 49 68 57 37 55 42 66 71 70 52 63 48 52 58 63 68 61 51 50 61 75 60 50 41 67 74 66 50 71 45 55 43 74 56 62 49 60 60 61 52 74 46 55 54 56 67
55 52 42 56 68 70 85 60 51 57 58 60 61 69 54 44 61 71 51 66 63 63 45 49 55 46 71 54 62 65 60 51 69 63 53 75 57 72 51 53 50 61 74 55 65 50 69 59 49 52 69 70 67 55 51 59 56 33 59 55 67 64 60 59 62 56 53 50 59 59 57 50 51 50 70 63 47 36 57 61 72 54 62 59 71 51 73 53 61 60 57 57 56 62 67 57 48 53 64 61
62 68 57 62 77 91 93 69 52 60 76 71 70 79 68 53 75 86 54 77 63 70 54 73 65 56 74 61 70 78 78 65 66 63 60 72 68 80 67 52 58 61 78 60 69 56 83 54 59 64 80 73 69 70 66 70 69 59 81 56 76 69 76 76 76 67 72 74 72 79 61 64 66 59 75 65 67 55 72 76 72 64 76 60 77 63 74 77 62 62 67 72 65 70 91 59 62 68 81 75
58 50 46 60 53 80 79 73 51 56 60 54 68 65 53 34 65 75 43 66 54 57 43 70 54 49 71 52 58 58 56 52 71 58 53 61 57 59 55 44 55 56 65 50 62 38 69 54 52 52 68 59 47 62 65 53 55 47 61 50 61 67 67 66 59 58 58 63 63 64 57 60 52 49 63 69 52 48 64 67 62 52 61 60 66 52 65 54 62 50 67 55 65 62 77 59 62 58 70 66
59 63 54 74 58 91 86 62 52 71 69 61 64 75 58 48 60 74 55 60 67 67 43 59 60 51 77 60 64 63 59 50 72 64 50 76 58 81 58 54 58 58 66 54 70 49 73 48 45 61 78 59 61 66 62 67 65 50 63 58 77 72 68 58 64 59 53 61 63 75 62 64 49 66 69 62 53 46 65 74 61 54 67 61 66 69 73 49 69 63 61 58 66 64 80 63 63 68 63 76
54 56 51 58 65 77 84 62 50 68 56 55 63 59 48 38 54 64 49 63 56 66 50 54 59 38 66 51 59 52 53 45 56 52 49 61 60 61 52 43 50 52 66 46 56 47 71 43 47 48 69 57 61 57 70 51 61 38 61 45 65 65 59 59 61 58 46 62 56 64 62 52 53 42 59 56 44 42 63 69 61 50 56 66 65 64 66 58 58 62 55 49 66 78 67 49 51 51 51 69
73 70 58 68 78 83 99 86 67 66 73 64 73 80 47 56 74 76 69 74 75 67 62 72 60 55 83 59 78 74 72 69 68 75 60 78 61 76 66 60 57 66 93 73 69 56 82 73 59 54 80 67 75 76 64 77 64 56 71 63 75 78 79 65 70 70 62 65 65 79 66 68 75 67 82 69 64 45 73 87 88 67 69 67 77 67 79 63 75 63 64 68 63 76 86 68 69 63 62 74
45 56 45 53 67 59 96 61 53 57 48 50 48 59 53 39 72 60 47 57 61 58 44 52 44 56 59 47 59 66 61 45 56 51 40 58 46 59 58 43 43 56 58 56 46 53 57 43 49 45 56 64 56 52 52 44 45 40 56 55 53 57 47 54 56 57 56 51 52 59 54 56 47 58 50 60 45 44 63 58 61 51 53 57 50 43 54 52 58 54 57 51 44 59 59 53 52 44 51 63
56 46 47 65 50 71 88 55 47 50 57 51 66 62 61 44 65 62 45 61 50 59 45 63 54 56 65 56 57 63 56 54 58 58 49 67 55 56 56 44 61 64 63 56 65 41 69 49 52 47 62 55 54 68 63 49 55 44 57 51 70 67 61 62 62 51 54 68 48 61 61 52 57 46 61 58 51 45 54 68 58 54 58 58 59 48 61 50 63 52 62 56 62 58 72 47 53 56 63 62
69 70 61 60 71 87 85 74 55 64 62 53 71 80 58 55 67 67 49 56 65 66 55 66 67 47 73 69 65 72 62 60 67 63 57 67 51 74 54 50 54 56 78 60 68 53 83 55 57 48 64 64 58 65 67 66 59 43 70 61 69 68 69 72 75 53 56 61 63 70 67 61 54 55 78 67 50 38 56 80 72 55 67 55 69 65 69 58 74 66 53 60 63 68 88 57 61 64 71 80
64 65 60 71 62 94 90 66 54 64 75 56 74 69 60 46 71 78 53 69 62 70 50 68 56 52 76 63 67 74 68 55 69 75 52 80 48 81 63 43 65 59 71 61 58 45 69 47 63 52 79 66 61 60 64 63 60 50 72 59 79 70 71 67 72 58 62 70 62 76 67 55 65 60 66 86 59 51 62 76 64 57 62 57 64 56 67 67 79 68 56 60 66 65 81 62 63 61 66 81
61 55 45 66 56 77 79 52 49 57 60 65 56 54 50 39 57 61 51 57 49 56 45 61 47 56 68 59 58 68 64 59 60 66 46 67 54 57 57 53 63 64 62 63 57 47 70 55 60 48 73 67 56 57 67 48 61 47 61 50 74 64 64 61 63 54 58 59 59 62 60 52 57 42 57 65 54 46 62 58 62 57 58 62 63 55 62 56 66 68 65 59 66 58 66 52 57 61 70 52
59 63 41 71 45 73 83 61 49 64 66 54 65 69 49 43 62 64 51 66 46 69 41 57 52 53 77 46 64 64 47 60 60 61 53 65 52 69 62 47 58 58 67 50 54 34 71 42 46 44 78 57 58 66 55 57 52 47 58 55 65 69 56 54 62 59 55 64 58 69 59 53 58 56 63 68 57 42 63 72 54 56 61 58 61 48 73 61 66 56 52 55 58 61 74 55 51 55 60 73
61 54 42 55 53 73 71 53 42 49 53 55 58 44 37 33 60 54 43 57 50 52 32 52 48 52 68 48 57 51 54 47 49 64 43 57 51 63 46 42 44 52 56 56 44 38 56 41 38 48 60 66 52 51 71 52 53 42 58 53 62 61 59 58 55 55 46 42 54 52 54 48 51 42 52 53 51 40 60 57 49 48 48 44 50 44 56 55 55 61 51 52 49 52 58 45 52 52 56 51
71 66 54 73 67 89 91 77 55 67 63 57 61 80 52 47 71 73 53 57 65 62 49 66 53 43 74 60 68 74 74 57 65 64 58 76 66 69 52 44 51 68 72 57 62 56 68 62 55 57 66 65 64 58 68 63 57 43 63 49 61 77 74 64 72 63 61 64 52 64 69 55 64 62 74 65 61 50 68 67 76 51 59 57 52 50 65 65 67 69 59 60 64 71 74 52 51 66 62 71
60 64 43 59 72 85 86 64 46 50 69 55 79 70 52 43 74 76 57 66 60 61 46 60 58 46 69 59 58 74 76 50 70 75 58 67 55 72 62 43 46 60 68 54 54 51 66 50 55 49 74 62 63 61 69 54 67 48 57 56 68 70 67 65 56 64 66 62 54 60 60 60 67 50 71 66 57 39 68 68 68 56 59 57 62 56 72 53 70 56 64 66 58 68 70 52 58 62 57 72
77 67 51 62 58 88 92 69 53 61 66 67 63 65 48 40 71 76 46 61 58 58 35 70 57 57 75 59 58 67 70 54 69 65 51 64 56 69 63 51 64 56 64 66 63 46 72 54 51 51 65 75 55 59 70 61 62 43 62 61 70 72 57 74 63 58 62 54 55 61 64 50 62 49 76 64 60 47 65 63 61 57 46 55 59 53 65 60 71 66 70 64 60 59 73 51 52 57 69 66
58 56 43 56 61 79 77 48 47 56 64 51 62 65 49 36 56 60 40 60 51 66 48 60 53 49 64 54 66 65 57 47 66 72 43 63 63 66 49 47 51 49 63 47 55 43 66 43 54 44 69 60 56 53 63 55 57 41 52 32 67 63 62 57 59 54 48 57 54 68 61 60 51 43 62 68 45 36 61 58 56 48 59 46 65 48 64 46 65 61 55 58 56 55 66 44 49 64 56 65
66 52 57 68 62 77 86 63 47 63 75 65 70 66 53 44 71 76 56 78 62 61 48 71 61 60 76 58 62 61 68 53 61 65 53 71 59 69 71 57 64 53 76 57 59 47 67 49 51 54 69 63 65 65 58 66 65 53 67 65 76 67 65 65 61 63 61 58 61 84 55 58 55 53 69 69 52 53 72 67 69 56 65 69 59 61 77 63 69 65 57 65 64 74 73 60 57 64 71 71
69 76 60 67 65 87 92 77 63 76 62 78 64 69 48 49 70 71 63 66 59 69 45 56 57 51 79 62 78 78 68 60 72 66 58 64 57 82 72 50 54 62 81 57 59 51 79 64 54 53 73 67 80 57 62 76 51 50 65 53 79 70 64 68 61 63 59 63 72 62 65 53 62 70 72 70 61 51 77 74 74 62 62 59 64 54 68 79 80 69 61 61 58 57 80 60 55 50 62 76
57 54 40 49 50 75 79 65 49 62 60 51 54 59 47 37 64 61 41 48 47 57 41 53 46 43 65 50 50 57 53 44 57 56 43 63 42 56 58 39 41 44 69 49 54 37 53 45 38 39 65 58 55 66 56 44 46 45 55 42 56 64 60 62 48 57 52 52 56 54 59 51 55 54 54 62 48 40 55 63 67 56 47 58 58 51 59 52 69 51 66 52 47 54 74 45 46 49 57 62
78 77 62 71 68 100 98 71 68 64 72 71 80 78 61 51 79 74 61 70 63 80 57 66 70 59 73 74 68 83 75 66 66 71 65 68 61 87 60 54 59 63 84 59 71 60 83 67 62 65 75 69 83 69 78 72 65 45 63 67 75 79 77 68 74 63 76 74 66 72 71 59 70 59 82 61 57 54 71 77 75 60 63 72 78 64 76 73 83 73 62 65 70 77 91 52 67 61 73 79
57 60 46 68 66 88 86 58 45 66 62 55 57 54 63 36 69 72 48 53 47 62 46 51 55 51 69 59 60 73 59 51 58 56 46 66 51 65 59 46 50 61 73 61 59 43 72 48 53 54 76 68 62 62 65 55 53 45 61 53 74 66 60 62 61 64 55 64 55 65 62 63 53 63 59 61 66 53 59 67 65 63 53 65 62 53 66 54 76 61 63 53 65 66 80 54 56 53 64 64
47 51 50 63 52 78 75 66 50 54 66 50 60 70 55 57 68 72 37 56 51 61 44 63 48 45 66 51 48 62 63 55 69 57 45 60 56 64 50 46 51 58 66 48 68 33 61 43 44 55 70 63 58 66 58 49 51 45 61 56 55 60 54 59 55 57 48 57 58 64 46 55 55 64 61 64 52 48 63 66 55 51 55 58 58 53 69 54 65 54 59 61 62 65 76 52 55 53 64 59
73 64 52 63 62 80 98 69 59 65 63 64 65 67 57 51 76 65 50 65 56 63 47 63 52 61 77 65 58 73 50 56 67 68 45 79 45 61 60 48 69 59 71 60 65 39 75 52 57 53 70 72 64 68 61 61 64 43 65 63 79 70 65 65 53 55 63 62 54 63 67 52 55 59 65 69 51 52 64 65 63 64 62 66 68 57 64 55 67 49 66 67 60 57 72 62 64 57 63 68
59 75 55 76 64 86 85 70 54 67 73 69 73 66 54 52 77 78 51 74 59 73 44 68 58 52 82 63 69 81 71 65 72 61 63 79 66 71 68 56 61 74 77 60 64 50 78 57 54 52 81 85 71 71 72 66 56 58 69 56 69 81 64 69 66 64 60 69 63 74 62 53 67 65 66 72 60 43 63 71 71 57 62 59 66 54 65 75 75 72 63 58 71 64 81 53 51 57 81 76
69 67 53 66 70 85 97 71 57 56 69 64 73 72 57 48 72 71 59 73 71 71 56 62 56 59 80 57 72 78 73 58 76 75 47 75 58 75 71 57 66 63 77 60 56 58 77 57 57 50 77 71 71 61 65 62 68 48 63 58 80 67 74 74 69 62 54 70 67 72 68 59 67 58 74 70 68 48 71 81 76 55 59 61 75 58 76 72 72 65 57 69 65 66 80 66 66 64 60 77
58 64 51 61 64 86 94 69 56 68 75 77 75 77 54 46 77 81 46 72 66 75 52 69 69 62 75 64 60 73 69 57 69 71 51 74 64 73 66 52 64 63 86 70 62 43 76 53 48 56 84 74 79 73 72 70 61 56 64 62 84 77 70 68 63 66 62 58 70 69 57 61 65 52 77 72 52 51 74 67 70 67 72 61 75 62 78 62 65 57 71 67 58 76 89 58 67 62 74 76
